,addresses,Lat,Lon
2041,W 28th Street 160,40.746335425380984,-73.99077137301707
2042,6th Avenue 646,40.75208719574303,-73.98625828310061
2044,1st Avenue 2005,40.78822650805428,-73.94128406999646
2045,Madison Street 28,40.71229021840436,-73.99942220045813
2046,6th Avenue 433,40.745582541549375,-73.99136093013145
2047,W 28th Street 134,40.74663315087323,-73.99148509863423
2049,E 44th Street 237,40.752191667976554,-73.9732675823608
2050,W 52nd Street 301,40.76442226274297,-73.98731246771027
2052,Vesey Street 65,40.71337752218976,-74.01192073472316
2053,Murray Street 90,40.71561502659369,-74.01284069749087
2054,Lexington Avenue 2057,40.80401542677452,-73.93756107334109
2055,E 12th Street 347,40.7313991946894,-73.98584311340773
2056,8th Avenue 67,40.74011739954553,-74.0027476790978
2058,W 42nd Street 265,40.75718482983552,-73.98940573899432
2064,E 70th Street 434,40.765608661979236,-73.95465966586166
2065,W 14th Street 254,40.7391297243107,-74.0000307605831
2069,3rd Avenue 633,40.74984945383962,-73.97535012539461
2071,3rd Avenue 742,40.75413895177236,-73.97249903875772
2072,Rivington Street 116,40.720074353062394,-73.98682791591487
2073,W 66th Street 126,40.77373030268844,-73.98222548106419
2074,Madison Street 42,40.712460625863116,-73.9979063136215
2075,Roosevelt Street 16,40.71290523181143,-73.99947408100125
2076,Essex Street 17,40.715342262446335,-73.99024584639635
2080,Cherry Street 96,40.71065526867751,-73.9966678852994
2081,9th Avenue 434,40.753961199123474,-73.99586290208259
2082,5th Avenue 1385,40.78475815235627,-73.9581030980402
2083,W 47th Street 262,40.759336434777126,-73.98503585807838
2084,W 28th Street 138,40.74658734695135,-73.99137529469313
2085,3rd Avenue 1341,40.77265142521827,-73.9586564870093
2086,Canal Street 61,40.715569721794076,-73.99229423059373
2087,W 37th Street 542,40.75794680495173,-74.00138247392745
2088,John Street 113,40.70803360532011,-74.00558971237116
2089,Rivington Street 169,40.71932475879489,-73.98472974699443
2092,W 29th Street 52,40.746306267924645,-73.98888263995299
2094,8th Avenue 404,40.75036639061101,-73.9948627889447
2096,W 37th Street 342,40.75441494885354,-73.99280535048786
2097,6th Avenue 685,40.75353809449762,-73.98547634203719
2098,Greenwich Street 14,40.70625386406032,-74.0144936249243
2099,3rd Avenue 1945,40.79289603940961,-73.94371264026239
2100,W 50th Street 236,40.76215679177267,-73.98587947414885
2101,E 69th Street 364,40.76650962834795,-73.95869515276745
2103,Battery Place 5,40.70526818354847,-74.0148456187762
2106,William Street 191,40.71157034666958,-74.00467829997481
2107,William Street 192,40.711472653322616,-74.00466470006792
2108,Cherry Street 91,40.71060468784263,-73.99642915818889
2109,E 115th Street 322,40.79613573193053,-73.93782975826815
2110,Broadway 949,40.741412799981454,-73.9899072892807
2112,W 28th Street 117,40.74690677068676,-73.99189482281771
2113,Prince Street 174,40.726818102563435,-74.00203023542359
2114,Houston Street W 121,40.72794104067896,-74.00074184051866
2115,7th Avenue 133,40.74070571164192,-73.9983784450387
2116,Madison Street 50,40.71240729252937,-73.99849298029378
2117,W 116th Street 262,40.80368660922624,-73.95365968608931
2119,W 28th Street 158,40.74635832734193,-73.99082627498763
2120,W 50th Street 253,40.76151254155974,-73.98411824038558
2121,W 43rd Street 100,40.756697272090776,-73.98655835709685
2122,3rd Avenue 90,40.732880711381135,-73.98812299293853
2123,Washington Street 125,40.70965945735233,-74.01387733104514
2124,W 28th Street 153,40.74649453539548,-73.9909065876994
2125,2nd Avenue 1570,40.77504585923308,-73.95402002375894
2126,3rd Avenue 2337,40.80466056605692,-73.93508663584933
2127,6th Avenue 455,40.7460502076172,-73.99103259146959
2128,W 28th Street 135,40.74670065304112,-73.99140070525856
2129,James Street 48,40.710997334591674,-73.99845894155496
2130,Madison Street 32,40.712382715294204,-73.99875540194063
2131,1st Avenue 1380,40.769490808473336,-73.95488997172342
2133,E 125th Street 74,40.80558005096609,-73.94036531267378
2135,W 25th Street 115,40.74509007436702,-73.99344528587231
2139,E 81st Street 441,40.77246200150146,-73.94846483556465
2140,W 45th Street 115,40.75768274550559,-73.98465323553945
2141,2nd Avenue 176,40.73130912829105,-73.98603832206484
2142,E 4th Street 153,40.72518328869853,-73.98592837667817
2145,6th Avenue 615,40.751869200792996,-73.98669525734856
2147,Saint Marks Place 101,40.72745175342524,-73.98397920180403
2148,W 145th Street 509,40.824938631055495,-73.94677591924179
2149,6th Avenue 499,40.74815747069297,-73.98944620278323
2151,Ludlow Street 94,40.71871784436096,-73.98927933839707
2152,2nd Avenue 1464,40.77203535229681,-73.95624167707663
2154,2nd Avenue 1567,40.77524914067204,-73.954143976558
2155,B Avenue 229,40.72928796771285,-73.97845186435677
2156,Greenwich Street 416,40.72249366392322,-74.00975071054029
2157,E 28th Street 313,40.74135416695378,-73.9786786492768
2159,8th Avenue 2519,40.82772886702513,-73.93857452662327
2160,7th Avenue 359,40.748070889562676,-73.99289649119177
2161,John Street 62,40.708701167061,-74.00664384481279
2162,7th Avenue 586,40.7560240122066,-73.98745493645966
2163,7th Avenue 715,40.75939167865363,-73.98456491062935
2166,Union Square E 26,40.73600376266087,-73.98966186017904
2167,Houston Street W 347,40.729472283881634,-74.00945634264009
2169,Nassau Street 120,40.711420685734694,-74.00660513901825
2170,3rd Avenue 1100,40.765204773312796,-73.96443507211647
2171,8th Avenue 415,40.75008537400749,-73.9953565047439
2172,8th Avenue 484,40.75279614372073,-73.99312032351867
2173,Broadway 321,40.71673124392771,-74.00453114582267
2175,Broadway 437,40.72009229980298,-74.00168900147729
2176,Broadway 645,40.72746675881999,-73.99553299160841
2177,W 135th Street 272,40.815611675790294,-73.94457598479812
2178,South Street 86,40.70577142869607,-74.00468548681201
2179,W 53rd Street 266,40.765157991172536,-73.98729187947143
2180,3rd Avenue 1301,40.771386891099745,-73.95959921186738
2181,Greenwich Street 140,40.710011070181956,-74.01292135332947
2182,Forsyth Street 14,40.715455022115094,-73.99445076552182
2183,Crosby Street 33,40.721570823184486,-73.9991881992544
2184,Canal Street 356,40.721752186692996,-74.00435181215965
2186,Broome Street 295,40.71918154694982,-73.99243439735538
2187,9th Avenue 809,40.76563345211312,-73.98762046605384
2188,7th Avenue 428,40.75092960412255,-73.9911056530057
2189,8th Avenue 337,40.74756745011115,-73.997251303583
2190,C Avenue 297,40.73132130140114,-73.97426957201682
2193,Greenwich Street 223,40.713567886244626,-74.01161181609112
2196,Suffolk Street 119,40.71930491871631,-73.98636418613964
2199,8th Avenue 624,40.75647509387338,-73.99040513446405
2200,7th Avenue 569,40.75515719392301,-73.98765244721379
2201,7th Avenue 791,40.762047749952366,-73.982638057485
2202,6th Avenue 1027,40.76383716168816,-73.97788751850942
2204,Madison Avenue 180,40.74758715501479,-73.98359192331557
2206,W 145th Street 253,40.82230306322928,-73.94042301196417
2207,8th Avenue 180,40.74345122307836,-73.99998004807958
2208,3rd Avenue 814,40.755549680773186,-73.97149737521467
2210,Christopher Street 6,40.73446609239368,-74.00024319944356
2211,W 32nd Street 9,40.74847213370559,-73.98803380689569
2212,10th Avenue 804,40.76672032792534,-73.99025995823816
2213,3rd Avenue 385,40.74190118905068,-73.98125203533061
2214,3rd Avenue 519,40.74613261093744,-73.97807951469326
2215,6th Avenue 360,40.74300852267407,-73.9929613948431
2216,1st Avenue 1154,40.76352771401734,-73.95935007877013
2217,7th Avenue 2297,40.82102276412648,-73.93973329884051
2220,8th Avenue 406,40.750298625904584,-73.99491549493052
2221,Varick Street 223,40.7291850806277,-74.00523098700508
2226,W 42nd Street 117,40.756087314792886,-73.9867631404639
2227,Broadway 1212,40.7467458287854,-73.98856055814383
2228,Broadway 1493,40.75740350736921,-73.98630688706825
2229,6th Avenue 383,40.74355312273487,-73.99284479059745
2230,E 42nd Street 72,40.752356876749396,-73.9780401754549
2231,W 45th Street 152,40.75716693869501,-73.98362432214125
2233,E 107th Street 328,40.78969961524325,-73.93782555225543
2234,W 64th Street 116,40.77300822044467,-73.98471418441287
2235,Spring Street 55,40.72267922930736,-73.99656295398859
2236,8th Avenue 462,40.75219844856214,-73.99353847738111
2238,Cornelia Street 7,40.73214067009607,-74.00115689236868
2239,W 49th Street 165,40.75949663397273,-73.98111736626639
2243,Sullivan Street 6,40.72343653455705,-74.00545585045042
2244,Hester Street 185,40.71848561965368,-73.99740222678575
2245,Bleecker Street 136,40.72823844512895,-73.99830694383978
2246,8th Avenue 2141,40.82362893610646,-73.94156846778337
2248,W 26th Street 108,40.7457496001666,-73.99323877808486
2249,South Street 197,40.709887536176566,-73.99655959257868
2250,South Street 51,40.70471551084177,-74.00646932707188
2252,W 42nd Street 315,40.75797222273492,-73.99137664892235
2254,W 44th Street 124,40.75676685864592,-73.98469085117316
2255,Canal Street 394,40.721935884759425,-74.00461414043859
2256,Catherine Street 79,40.71075520271021,-73.99637055352335
2257,Cherry Street 112,40.71053631215668,-73.99734684179752
2258,Hester Street 186,40.71838584700719,-73.99740097317697
2260,3rd Avenue 352,40.74060511100763,-73.98249469410483
2262,Franklin Street 14,40.71666551494976,-74.0003998883989
2263,Bayard Street 98,40.71665953397125,-73.99976716241304
2264,W 61st Street 224,40.772398198776685,-73.98899135600396
2266,8th Avenue 2149,40.824829831339216,-73.94062544493788
2267,Broadway 13,40.70529646735461,-74.01410300569357
2269,Mac Dougal Street 136,40.73146110402572,-73.99958559875392
2272,8th Avenue 666,40.75768989903913,-73.98948451550926
2275,3rd Avenue 2118,40.797500495731434,-73.9406474042688
2277,3rd Avenue 247,40.73765828121829,-73.98435768541228
2278,E 113th Street 355,40.79329236589256,-73.93459403057395
2279,W 35th Street 51,40.749842279255155,-73.98525718936322
2280,Pearl Street 165,40.70673647634353,-74.00722437906943
2281,Mulberry Street 177,40.72009664399997,-73.99720361586365
2283,Mott Street 230,40.72254849208359,-73.9951761639146
2284,E 114th Street 350,40.79552781764832,-73.93886063672866
2285,Houston Street W 94,40.72775718646718,-74.00010800585046
2286,W 100th Street 128,40.7966155093286,-73.96850591066831
2287,Grand Street 200,40.719790786473126,-73.99708423797784
2288,E 114th Street 413,40.79440563439532,-73.93540125395869
2289,3rd Avenue 509,40.74654672858804,-73.97780657290076
2290,Mulberry Street 149,40.718681707289576,-73.99791331281742
2291,E 13th Street 438,40.730950195485335,-73.982939636354
2292,Mulberry Street 9,40.714410249549296,-73.99958957744018
2293,1st Avenue 2270,40.796156302944404,-73.93521929938721
2295,E 116th Street 334,40.796805864991924,-73.93728688190245
2296,W 34th Street 134,40.75038201354137,-73.98898244902021
2297,Mulberry Street 40,40.715901797534464,-73.99923931710991
2299,W 125th Street 56,40.8069792941056,-73.94367194366352
2300,6th Avenue 878,40.7596418589926,-73.98072828831667
2301,Broadway 21,40.7063436141624,-74.01339924337593
2302,E 115th Street 325,40.796246123731606,-73.93784529322964
2303,Gansevoort Street 63,40.73998635449237,-74.00736453872207
2304,Oak Street 36,40.71100270948296,-73.9992716752984
2305,James Street 9,40.713154652203926,-73.9988859270281
2306,7th Avenue 269,40.745986527229995,-73.9944413804001
2307,3rd Avenue 2210,40.80093289098863,-73.93810272584965
2310,Spring Street 220,40.72601948378714,-74.0042968749273
2311,W 44th Street 150,40.756417801172255,-73.98384450619793
2313,E 116th Street 353,40.79706213499955,-73.93765489576566
2314,Bleecker Street 165,40.729086516167435,-73.99977270675646
2315,W 24th Street 37,40.743141875017116,-73.99071692733666
2316,Mulberry Street 29,40.71431024954911,-73.99955412280926
2317,Grand Street 185,40.72004531128857,-73.99799831231792
2318,E 114th Street 346,40.795496089492744,-73.93876215128076
2319,Mott Street 194,40.721386563360426,-73.99566351693583
2320,E 12th Street 302,40.730918822999676,-73.98493791293627
2321,Baxter Street 44,40.71497471924755,-74.00051651366327
2324,1st Avenue 196,40.72973220329391,-73.98402456934379
2327,W 3rd Street 88,40.73035958515528,-73.9988983939337
2328,Elizabeth Street 251,40.72338814602843,-73.99410275674019
2329,E 114th Street 311,40.795301376523724,-73.9378541594664
2330,Mulberry Street 143,40.71902456443144,-73.99773502738546
2331,1st Avenue 2230,40.794924772671514,-73.93614268662716
2332,Mulberry Street 165,40.7205088792931,-73.9970285573876
2333,Oak Street 40,40.71110496753374,-73.99761794581961
2334,Broome Street 369,40.720320898868955,-73.99532973714754
2335,E 113th Street 216,40.7955910270619,-73.94056863540573
2336,Mott Street 70,40.71668388869465,-73.99805181662467
2337,Allen Street 98,40.71938554770759,-73.99066049168175
2338,E 113th Street 351,40.795157311543015,-73.93919099784092
2339,E 29th Street 205,40.742512700027575,-73.97950156383389
2340,Broome Street 341,40.72023781892879,-73.99517205252526
2343,Prince Street 175,40.72687537111228,-74.00192681718134
2344,Mulberry Street 58,40.71498610522591,-73.99938701022232
2345,Hester Street 188,40.71834958034026,-73.9972985731634
2346,5th Avenue 531,40.75546866062413,-73.9795886151258
2347,Beaver Street 56,40.70552277930356,-74.01015740854996
2348,W 34th Street 211,40.751912490277135,-73.99242064240283
2349,1st Avenue 2109,40.79172633104071,-73.93875759858702
2350,West Street 174,40.71586566395811,-74.01300020594272
2352,Prince Street 156,40.72642534835132,-74.00118235613394
2353,Prince Street 173,40.72691410795414,-74.0020093434791
2354,Mulberry Street 115,40.717952954792366,-73.99837059525412
2355,Mulberry Street 108,40.71811904518369,-73.9981334046135
2356,Mulberry Street 197,40.72183907349723,-73.9964643137694
2357,Mulberry Street 282,40.725075335589565,-73.99496381902988
2358,Houston Street W 101,40.72758172261565,-73.99993635771047
2359,W 21st Street 128,40.742302706202196,-73.9951129346412
2360,Roosevelt Street 29,40.713398200591094,-73.99963816267736
2361,W 16th Street 447,40.74254755371419,-74.00495398082417
2362,Mac Dougal Street 117,40.73079780735173,-74.00027776102993
2363,Franklin Street 47,40.71721588895077,-74.00205031793844
2364,James Street 70,40.71114074199896,-73.99847931179909
2365,Cherry Street 129,40.71084702475852,-73.9948205556446
2366,1st Avenue 2428,40.80044271072823,-73.93206538049886
2367,Grand Street 195,40.71961401351999,-73.99688056195293
2368,Mott Street 252,40.72478955626122,-73.99423533844566
2370,3rd Avenue 879,40.75840931736978,-73.96912335276393
2371,3rd Avenue 977,40.761458282329485,-73.96683663423815
2373,Mulberry Street 120,40.71776704518249,-73.99835740489405
2375,Spring Street 35,40.72237438045595,-73.99587305688667
2377,Pelham Street 9,40.71166200086469,-73.99149426071953
2378,E 108th Street 302,40.791352002379575,-73.94007927164424
2379,Pearl Street 242,40.70741992269438,-74.00623747406405
2380,W 10th Street 64,40.73412707743595,-73.99578563210565
2381,Houston Street W 146,40.72853139989817,-74.00169637814966
2382,6th Avenue 877,40.75976347424695,-73.98091171187234
2384,3rd Avenue 2100,40.7966663899444,-73.94128341687109
2385,West Street 184,40.71772518476341,-74.01250711760811
2387,3rd Avenue 1937,40.791787180219465,-73.94446662714303
2388,Mulberry Street 44,40.715698310354796,-73.99927213780155
2389,Christopher Street 133,40.733427677715966,-74.00733920560936
2390,W 24th Street 59,40.74271039114916,-73.98962686299714
2391,Baxter Street 83,40.716884589238234,-73.99990429669032
2392,Mott Street 122,40.719421587292345,-73.9964841078486
2393,E 108th Street 226,40.792744479745856,-73.94339072995405
2395,Mac Dougal Street 107,40.730983407350976,-74.00013056117042
2396,Charlton Street 139,40.72815112070611,-74.01010306203088
2397,Chrystie Street 184,40.722655955146,-73.99171609486058
2398,6th Avenue 1041,40.764668485019676,-73.97728146600046
2401,Mott Street 184,40.721979896695146,-73.99541684976761
2402,Bleecker Street 149,40.72874397063418,-73.9991334217727
2404,Mulberry Street 151,40.72098982046841,-73.99682432249885
2405,W 36th Street 224,40.752987340469005,-73.99120998328051
2406,7th Avenue 274,40.74590147267824,-73.99477461946809
2407,E 109th Street 339,40.79218038882835,-73.93980708644479
2408,E 105th Street 314,40.78947078431132,-73.94193520558733
2409,Mott Street 157,40.72043783630185,-73.99618081082092
2410,W 41st Street 206,40.75615055606286,-73.98923727483186
2412,6th Avenue 645,40.752206899402836,-73.98644114565528
2414,Thompson Street 27,40.7241556862584,-74.0036887158028
2415,1st Avenue 172,40.72936598761243,-73.9843040279082
2416,W 62nd Street 223,40.77318590683311,-73.98869644117332
2421,E 44th Street 307,40.75098767273769,-73.97038443075381
