,Unnamed: 0.1,Unnamed: 0.1.1,ID,YR,DIR,PG,TYPE,NAME,ADDY,BOROUGH,CITY,STATE,HOUSENO,STNAME,STNAME.1,STNAME.2,ST_PREFIX,ST_SUFFIX,AdrMod,STNAME.3,STNAME.4,last_name,census_match_full,census_match_1,census_match_1p,first_name,census_match_full_2,census_match_2,census_match_2p,addresses,Coordinates,Lat,Lon
503,111,11111,2395,1910,Trow,826.0,Restaurant,Peterson Marion F. ,153 W 44 St.  ,Manhattan,New York,New York,153,W,44,St.,,,153 W 44 St.  ,,,Peterson,"Counter({'Russia': 0.46, 'Sweden': 0.35, 'New York': 0.35, 'South Carolina': 0.34, 'Germany': 0.29, 'Pennsylvania': 0.29, 'Ireland': 0.27, 'Virginia': 0.27, 'Hungary': 0.25, 'England': 0.22, 'Austria': 0.19, 'Norway': 0.17, 'US': 0.16, 'Other': 0.15, 'New Jersey': 0.13, 'Maine': 0.13, 'Denmark': 0.11, 'Massachusetts': 0.11, 'Holland': 0.08, 'Scotland': 0.07, 'Finland': 0.05, 'Spain': 0.05, 'Maryland': 0.04, 'France': 0.02})",Russia,0.46,Marion,,,,W 44 St. 153,"(nan, nan)",,
504,112,11112,2396,1910,Trow,826.0,Restaurant,Petit Paris,133 W 41 St.  ,Manhattan,New York,New York,133,W,41,St.,,,133 W 41 St.  ,,,Petit,"Counter({'Germany': 0.87, 'France': 0.6})",Germany,0.87,Paris,,,,W 41 St. 133,"(nan, nan)",,
505,132,11132,2416,1910,Trow,826.0,Restaurant,Pick & Weiss,11 W 24 St.  ,Manhattan,New York,New York,11,W,24,St.,,,11 W 24 St.  ,,,Pick,"Counter({'Germany': 0.79, 'Austria': 0.49, 'France': 0.48, 'Romania': 0.34, 'Hungary': 0.29, 'Bohemia': 0.26, 'Russia': 0.04})",Germany,0.79,&,,,,W 24 St. 11,"(nan, nan)",,
506,134,11134,2418,1910,Trow,826.0,Restaurant,Pierce Genevieve,36 W 61 St.  ,Manhattan,New York,New York,36,W,61,St.,,,36 W 61 St.  ,,,Pierce,"Counter({'New York': 0.38, 'Maryland': 0.35, 'Pennsylvania': 0.32, 'Ireland': 0.27, 'Virginia': 0.27, 'New Jersey': 0.24, 'Russia': 0.22, 'Texas': 0.22, 'Ohio': 0.18, 'Massachusetts': 0.17, 'Maine': 0.17, 'Florida': 0.16, 'Louisiana': 0.15, 'Georgia': 0.13, 'Scotland': 0.13, 'England': 0.11, 'Italy': 0.09, 'Connecticut': 0.09, 'North Carolina': 0.08, 'Austria': 0.06, nan: 0.06, 'France': 0.05, 'Germany': 0.04, 'Canada': 0.03, 'New Hampshire': 0.03, 'Missouri': 0.03, 'Illinois': 0.02, 'Spain': 0.01})",New York,0.38,Genevieve,,,,W 61 St. 36,"(nan, nan)",,
507,139,11139,2423,1910,Trow,826.0,Restaurant,Pilagatti Felici,240 E 109 St.  ,Manhattan,New York,New York,240,E,109,St.,,,240 E 109 St.  ,,,Pilagatti,,,,Felici,Counter({'Italy': 1.0}),Italy,1.0,E 109 St. 240,"(nan, nan)",,
508,145,11145,2429,1910,Trow,826.0,Restaurant,Plecko Anton,5 E 8 St.  ,Manhattan,New York,New York,5,E,8,St.,,,5 E 8 St.  ,,,Plecko,,,,Anton,"Counter({'Ireland': 0.51, 'Russia': 0.47, 'England': 0.36, 'Italy': 0.33, 'China': 0.28, 'Austria': 0.19, 'Hungary': 0.14, 'Turkey': 0.13})",Ireland,0.51,E 8 St. 5,"(nan, nan)",,
509,149,11149,2433,1910,Trow,826.0,Restaurant,Plotkin & Rosenblatt,39 E 9 St.  ,Manhattan,New York,New York,39,E,9,St.,,,39 E 9 St.  ,,,Plotkin,Counter({'Russia': 1.0}),Russia,1.0,&,,,,E 9 St. 39,"(nan, nan)",,
510,151,11151,2435,1910,Trow,826.0,Restaurant,Poggi George,112 W 29 St.  ,Manhattan,New York,New York,112,W,29,St.,,,112 W 29 St.  ,,,Poggi,"Counter({'Italy': 0.89, 'Ireland': 0.83, 'New York': 0.5})",Italy,0.89,George,,,,W 29 St. 112,"(nan, nan)",,
511,152,11152,2436,1910,Trow,826.0,Restaurant,Pogoda Louis,339 E 23 St.  ,Manhattan,New York,New York,339,E,23,St.,,,339 E 23 St.  ,,,Pogoda,Counter({'Russia': 1.0}),Russia,1.0,Louis,,,,E 23 St. 339,"(nan, nan)",,
512,154,11154,2438,1910,Trow,826.0,Restaurant,Polevoy & Kolsehuk,279 E 4 St.  ,Manhattan,New York,New York,279,E,4,St.,,,279 E 4 St.  ,,,Polevoy,,,,&,,,,E 4 St. 279,"(nan, nan)",,
513,155,11155,2439,1910,Trow,826.0,Restaurant,Polizer Sander,39 E 4 St.  ,Manhattan,New York,New York,39,E,4,St.,,,39 E 4 St.  ,,,Polizer,,,,Sander,"Counter({'Austria': 0.55, 'Italy': 0.45, 'Russia': 0.39, 'New Jersey': 0.33, 'Ireland': 0.27, 'Greece': 0.25, 'Hungary': 0.22, 'Germany': 0.2, 'England': 0.18, 'New York': 0.12})",Austria,0.55,E 4 St. 39,"(nan, nan)",,
514,156,11156,2440,1910,Trow,826.0,Restaurant,Pollack P.,522 E Houston St.  ,Manhattan,New York,New York,522,E,Houston,St.,,,522 E Houston St.  ,,,Pollack,"Counter({'Russia': 0.7, 'Hungary': 0.64, 'Other': 0.58, 'Austria': 0.47, 'Germany': 0.45, 'Massachusetts': 0.32, 'Ireland': 0.25, 'Nebraska': 0.22, 'Romania': 0.08, 'Sweden': 0.04, 'New York': 0.01})",Russia,0.7,P.,,,,E Houston St. 522,"(nan, nan)",,
515,158,11158,2442,1910,Trow,826.0,Restaurant,Pollack William E.,67 E 8 St.  ,Manhattan,New York,New York,67,E,8,St.,,,67 E 8 St.  ,,,Pollack,"Counter({'Russia': 0.7, 'Hungary': 0.64, 'Other': 0.58, 'Austria': 0.47, 'Germany': 0.45, 'Massachusetts': 0.32, 'Ireland': 0.25, 'Nebraska': 0.22, 'Romania': 0.08, 'Sweden': 0.04, 'New York': 0.01})",Russia,0.7,William,,,,E 8 St. 67,"(nan, nan)",,
516,166,11166,2450,1910,Trow,826.0,Restaurant,Porper Morris,111 W 17 St.  ,Manhattan,New York,New York,111,W,17,St.,,,111 W 17 St.  ,,,Porper,Counter({'Hungary': 1.0}),Hungary,1.0,Morris,,,,W 17 St. 111,"(nan, nan)",,
517,168,11168,2452,1910,Trow,826.0,Restaurant,Porter Frank,234 W 62 St.  ,Manhattan,New York,New York,234,W,62,St.,,,234 W 62 St.  ,,,Porter,"Counter({'Massachusetts': 0.4, 'New York': 0.33, 'Austria': 0.27, 'Canada': 0.26, 'Ireland': 0.25, 'Germany': 0.21, 'New Hampshire': 0.21, 'West Indies': 0.2, 'Virginia': 0.19, 'Kentucky': 0.18, 'Indiana': 0.15, 'Connecticut': 0.14, 'Russia': 0.14, 'England': 0.14, 'Louisiana': 0.14, 'Maine': 0.12, 'South Carolina': 0.11, 'Pennsylvania': 0.1, 'North Carolina': 0.1, 'New Jersey': 0.09, 'Vermont': 0.09, 'Scotland': 0.09, 'France': 0.08, 'Georgia': 0.04, 'Ohio': 0.01, 'Italy': 0.01, 'DC': 0.01})",Massachusetts,0.4,Frank,,,,W 62 St. 234,"(nan, nan)",,
518,174,11174,2458,1910,Trow,826.0,Restaurant,Pozarik & Wellfant,46 W 4 St.  ,Manhattan,New York,New York,46,W,4,St.,,,46 W 4 St.  ,,,Pozarik,,,,&,,,,W 4 St. 46,"(nan, nan)",,
519,180,11180,2464,1910,Trow,826.0,Restaurant,Prince Frank,240 W 42 St.  ,Manhattan,New York,New York,240,W,42,St.,,,240 W 42 St.  ,,,Prince,"Counter({'Germany': 0.6, 'Austria': 0.53, 'Virginia': 0.44, 'North Carolina': 0.36, 'Russia': 0.33, 'Florida': 0.24, 'Italy': 0.2, 'Hungary': 0.2, 'Ireland': 0.18, 'South Carolina': 0.16, 'Georgia': 0.16, 'Canada': 0.09, 'Massachusetts': 0.09, 'New York': 0.08, 'Holland': 0.08, 'Switzerland': 0.08, 'England': 0.06})",Germany,0.6,Frank,,,,W 42 St. 240,"(nan, nan)",,
520,188,11188,2472,1910,Trow,826.0,Restaurant,Progress Restaurant,359 W 42 St.  ,Manhattan,New York,New York,359,W,42,St.,,,359 W 42 St.  ,,,Progress,,,,Restaurant,,,,W 42 St. 359,"(nan, nan)",,
521,464,464,1248,1910,Trow,826.0,Restaurant,Grosso William,359 W 42 St.  ,Manhattan,New York,New York,359,W,42,St.,,,359 W 42 St.  ,,,Grosso,"Counter({'Italy': 0.99, 'New York': 0.67})",Italy,0.99,William,,,,W 42 St. 359,"(nan, nan)",,
522,190,11190,2474,1910,Trow,826.0,Restaurant,Promeiro John,345 E 113 St.  ,Manhattan,New York,New York,345,E,113,St.,,,345 E 113 St.  ,,,Promeiro,,,,John,"Counter({'New York': 0.54, 'England': 0.33, 'Germany': 0.3, 'Other': 0.25, 'Hungary': 0.23, 'Italy': 0.22, 'Maryland': 0.22, 'Canada': 0.21, 'France': 0.21, 'Austria': 0.19, 'West Indies': 0.17, 'Greece': 0.12, 'Ireland': 0.11, 'Russia': 0.11, 'Virginia': 0.11, 'North Carolina': 0.1, 'Sweden': 0.08, 'Turkey': 0.06, 'Finland': 0.05, nan: 0.04, 'China': 0.02})",New York,0.54,E 113 St. 345,"(nan, nan)",,
523,197,11197,2481,1910,Trow,826.0,Restaurant,Puglio Frank,312 E 115 St.  ,Manhattan,New York,New York,312,E,115,St.,,,312 E 115 St.  ,,,Puglio,Counter({'Italy': 1.0}),Italy,1.0,Frank,,,,E 115 St. 312,"(nan, nan)",,
524,198,11198,2482,1910,Trow,826.0,Restaurant,Pullise Gaspare,356 E 12 St.  ,Manhattan,New York,New York,356,E,12,St.,,,356 E 12 St.  ,,,Pullise,,,,Gaspare,,,,E 12 St. 356,"(nan, nan)",,
525,212,11212,2496,1910,Trow,826.0,Restaurant,Raabe Gustave,533 W 29 St.  ,Manhattan,New York,New York,533,W,29,St.,,,533 W 29 St.  ,,,Raabe,"Counter({'Ireland': 0.76, 'New York': 0.46, 'Germany': 0.45, 'California': 0.32})",Ireland,0.76,Gustave,,,,W 29 St. 533,"(nan, nan)",,
526,213,11213,2497,1910,Trow,826.0,Restaurant,Rabinovitch Jacob,102 W 32 St.  ,Manhattan,New York,New York,102,W,32,St.,,,102 W 32 St.  ,,,Rabinovitch,Counter({'Russia': 1.0}),Russia,1.0,Jacob,,,,W 32 St. 102,"(nan, nan)",,
527,235,11235,2519,1910,Trow,826.0,Restaurant,Ratner Alexander,147 E Houston  St.  ,Manhattan,New York,New York,147,E,Houston ,St.,,,147 E Houston  St.  ,,,Ratner,"Counter({'Russia': 0.96, 'Romania': 0.83, 'Austria': 0.3})",Russia,0.96,Alexander,,,,E Houston  St. 147,"(nan, nan)",,
528,246,11246,2530,1910,Trow,826.0,Restaurant,Redner John J.,128 E 42 St.  ,Manhattan,New York,New York,128,E,42,St.,,,128 E 42 St.  ,,,Redner,"Counter({'Austria': 0.86, 'Russia': 0.6, 'Italy': 0.41, 'Germany': 0.07})",Austria,0.86,John,,,,E 42 St. 128,"(nan, nan)",,
529,247,11247,2531,1910,Trow,826.0,Restaurant,Rega Antonio,355 E 113 St.  ,Manhattan,New York,New York,355,E,113,St.,,,355 E 113 St.  ,,,Rega,"Counter({'Italy': 0.96, 'France': 0.67, 'Ireland': 0.04})",Italy,0.96,Antonio,,,,E 113 St. 355,"(nan, nan)",,
530,248,11248,2532,1910,Trow,826.0,Restaurant,Reibstein August,35 E 8 St.  ,Manhattan,New York,New York,35,E,8,St.,,,35 E 8 St.  ,,,Reibstein,"Counter({'Russia': 0.87, 'Austria': 0.67, 'Poland': 0.11})",Russia,0.87,August,,,,E 8 St. 35,"(nan, nan)",,
531,251,11251,2535,1910,Trow,826.0,Restaurant,Reich & Bayer,17 W 18 St.  ,Manhattan,New York,New York,17,W,18,St.,,,17 W 18 St.  ,,,Reich,"Counter({'New York': 0.78, 'Hungary': 0.75, 'Austria': 0.67, 'Illinois': 0.38, 'Maine': 0.29, 'Romania': 0.26, 'Belgium': 0.23, 'Russia': 0.12, 'Virginia': 0.1, 'Germany': 0.04, 'Other': 0.0})",New York,0.78,&,,,,W 18 St. 17,"(nan, nan)",,
532,160,9660,444,1910,Trow,826.0,Restaurant,Central Lunch Co,17 W 18 St.  ,Manhattan,New York,New York,17,W,18,St.,,,17 W 18 St.  ,,,Central,,,,Lunch,"Counter({'New York': 0.8, 'Austria': 0.5})",New York,0.8,W 18 St. 17,"(nan, nan)",,
533,252,11252,2536,1910,Trow,826.0,Restaurant,Reichenberg Brothers,205 W 41 St.  ,Manhattan,New York,New York,205,W,41,St.,,,205 W 41 St.  ,,,Reichenberg,"Counter({'Germany': 0.98, 'Russia': 0.2})",Germany,0.98,Brothers,,,,W 41 St. 205,"(nan, nan)",,
534,258,11258,2542,1910,Trow,826.0,Restaurant,Reilly Brothers,100 W 67 St.  ,Manhattan,New York,New York,100,W,67,St.,,,100 W 67 St.  ,,,Reilly,"Counter({'New York': 0.76, 'Ireland': 0.7, 'New Jersey': 0.36, 'Germany': 0.26, 'England': 0.24, 'Scotland': 0.22, 'Connecticut': 0.2, 'Massachusetts': 0.18, 'North Carolina': 0.18, 'Italy': 0.16, 'Virginia': 0.16, 'Missouri': 0.16, 'Canada': 0.14, 'California': 0.14, 'Maine': 0.14, 'Newfoundland': 0.12, 'Pennsylvania': 0.11, 'Georgia': 0.09, 'Austria': 0.08, nan: 0.06, 'Ohio': 0.06, 'Hungary': 0.04, 'France': 0.03, 'US': 0.03})",New York,0.76,Brothers,,,,W 67 St. 100,"(nan, nan)",,
535,264,11264,2548,1910,Trow,826.0,Restaurant,Reiscberg & Shifren ,410 E Tremont Ave  ,Manhattan,New York,New York,410,E,Tremont,Ave,,,410 E Tremont Ave  ,,,Reiscberg,,,,&,,,,E Tremont Ave 410,"(nan, nan)",,
536,265,11265,2549,1910,Trow,826.0,Restaurant,Reisch Frederick A.,160 E 84 St.  ,Manhattan,New York,New York,160,E,84,St.,,,160 E 84 St.  ,,,Reisch,Counter({'Germany': 1.0}),Germany,1.0,Frederick,,,,E 84 St. 160,"(nan, nan)",,
537,270,11270,2554,1910,Trow,826.0,Restaurant,Remmer Benjamin,63 W 15 St.  ,Manhattan,New York,New York,63,W,15,St.,,,63 W 15 St.  ,,,Remmer,"Counter({'England': 0.69, 'New York': 0.5, 'Germany': 0.33})",England,0.69,Benjamin,,,,W 15 St. 63,"(nan, nan)",,
538,272,11272,2556,1910,Trow,826.0,Restaurant,Rengansechi G. & Co,139 W 10 St.  ,Manhattan,New York,New York,139,W,10,St.,,,139 W 10 St.  ,,,Rengansechi,,,,G.,,,,W 10 St. 139,"(nan, nan)",,
539,274,11274,2558,1910,Trow,826.0,Restaurant,Repetti Michael,307 E 104 St.  ,Manhattan,New York,New York,307,E,104,St.,,,307 E 104 St.  ,,,Repetti,"Counter({'Italy': 0.96, 'Kentucky': 0.66, 'New York': 0.56})",Italy,0.96,Michael,,,,E 104 St. 307,"(nan, nan)",,
540,296,10296,80,1910,Trow,826.0,Restaurants,Asso Frank,307 E 104 St.  ,Manhattan,New York,New York,307,E,104,St.,,,307 E 104 St.  ,,,Asso,Counter({'Italy': 1.0}),Italy,1.0,Frank,,,,E 104 St. 307,"(nan, nan)",,
541,279,11279,2563,1910,Trow,826.0,Restaurant,Rex Lunch Co.,7 Cathedral  Pkway Circle  ,Manhattan,New York,New York,7,Cathedral ,Pkway,Circle,,,7 Cathedral  Pkway Circle  ,,,Rex,"Counter({'Germany': 0.44, 'England': 0.43, 'Virginia': 0.42, 'Spain': 0.31, 'New York': 0.31, 'Austria': 0.24, 'Canada': 0.18, 'California': 0.11, 'Russia': 0.1})",Germany,0.44,Lunch,,,,Cathedral  Pkway Circle 7,"(nan, nan)",,
542,283,11283,2567,1910,Trow,826.0,Restaurant,Rich Frank ,8 E 8 St.  ,Manhattan,New York,New York,8,E,8,St.,,,8 E 8 St.  ,,,Rich,"Counter({'Russia': 0.69, 'Virginia': 0.35, 'Georgia': 0.29, 'Hungary': 0.25, 'Connecticut': 0.23, 'England': 0.22, 'Italy': 0.21, 'New York': 0.19, 'Canada': 0.19, 'Austria': 0.15, 'Germany': 0.15, 'Maryland': 0.13, 'France': 0.12, 'Maine': 0.12, 'Other': 0.1, 'Scotland': 0.08, 'Rhode Island': 0.06, 'Massachusetts': 0.06, 'Ireland': 0.03, 'Holland': 0.01})",Russia,0.69,Frank,,,,E 8 St. 8,"(nan, nan)",,
543,284,11284,2568,1910,Trow,826.0,Restaurant,Richards Amelia,109 W 10 St.  ,Manhattan,New York,New York,109,W,10,St.,,,109 W 10 St.  ,,,Richards,"Counter({'China': 0.55, 'New York': 0.31, 'New Jersey': 0.26, 'England': 0.25, 'Pennsylvania': 0.22, 'Vermont': 0.22, 'France': 0.2, 'Virginia': 0.16, 'Georgia': 0.16, 'Massachusetts': 0.14, 'Ohio': 0.14, 'Germany': 0.12, 'Maine': 0.12, 'Russia': 0.11, 'Ireland': 0.1, 'Kentucky': 0.1, 'Nova Scotia': 0.1, 'Wales': 0.09, 'US': 0.09, 'Other': 0.09, 'Switzerland': 0.07, 'Puerto Rico': 0.06, 'Scotland': 0.04, 'Austria': 0.03, 'Denmark': 0.03, 'Maryland': 0.03, 'Canada': 0.02, 'Italy': 0.01})",China,0.55,Amelia,,,,W 10 St. 109,"(nan, nan)",,
544,288,11288,2572,1910,Trow,826.0,Restaurant,Richmond Marie,349 W 53 St.  ,Manhattan,New York,New York,349,W,53,St.,,,349 W 53 St.  ,,,Richmond,"Counter({'Russia': 0.54, 'New York': 0.32, 'Ireland': 0.26, 'New Jersey': 0.23, 'South America': 0.21, 'England': 0.19, 'France': 0.19, 'Scotland': 0.18, 'South Carolina': 0.18, 'Pennsylvania': 0.17, 'Hungary': 0.16, 'Germany': 0.16, 'Ohio': 0.14, 'Massachusetts': 0.13, 'Illinois': 0.11, 'Virginia': 0.1, 'Canada': 0.08, 'Missouri': 0.08, 'Connecticut': 0.07, 'Maine': 0.06})",Russia,0.54,Marie,,,,W 53 St. 349,"(nan, nan)",,
545,296,11296,2580,1910,Trow,826.0,Restaurant,Riggs Leon C.,36 W 20 St.  ,Manhattan,New York,New York,36,W,20,St.,,,36 W 20 St.  ,,,Riggs,"Counter({'Austria': 0.47, 'New York': 0.42, 'Pennsylvania': 0.41, 'Massachusetts': 0.32, 'Maine': 0.3, 'Virginia': 0.3, 'Germany': 0.24, 'Ireland': 0.14})",Austria,0.47,Leon,,,,W 20 St. 36,"(nan, nan)",,
546,298,11298,2582,1910,Trow,826.0,Restaurant,Rinaldo Joel,206 W 41 St.  ,Manhattan,New York,New York,206,W,41,St.,,,206 W 41 St.  ,,,Rinaldo,"Counter({'Italy': 0.85, 'Germany': 0.65, 'France': 0.54, 'New York': 0.22})",Italy,0.85,Joel,,,,W 41 St. 206,"(nan, nan)",,
547,396,2896,,1920.0,Phillip's,1185.0,,Joel's ,206 W 41 St.,,New York,New York,206,W,41,St.,,,,,,Joel's,,,,,,,,W 41 St. 206,"(nan, nan)",,
548,158,14658,,1925.0,Philips,873.0,,Rinaldo Joel,206 W 41 St.,,New York,New York,206,W,41,St.,,,,,,Rinaldo,"Counter({'Italy': 0.85, 'Germany': 0.65, 'France': 0.54, 'New York': 0.22})",Italy,0.85,Joel,,,,W 41 St. 206,"(nan, nan)",,
549,302,11302,2586,1910,Trow,826.0,Restaurant,Riordan James,136 W 17 St.  ,Manhattan,New York,New York,136,W,17,St.,,,136 W 17 St.  ,,,Riordan,"Counter({'Ireland': 0.84, 'New York': 0.58, 'New Jersey': 0.45, 'South Carolina': 0.23, 'England': 0.19, 'Wisconsin': 0.19, 'Maine': 0.16, 'Rhode Island': 0.14, 'Canada': 0.09})",Ireland,0.84,James,,,,W 17 St. 136,"(nan, nan)",,
550,466,1966,,1925.0,Philips,872.0,,Newman I.,136 W 17 St.,,New York,New York,136,W,17,St.,,,,,,Newman,"Counter({'Austria': 0.76, 'Romania': 0.53, 'Hungary': 0.44, 'Russia': 0.39, 'Virginia': 0.26, 'Maine': 0.2, 'Finland': 0.17, 'California': 0.17, 'Minnesota': 0.15, 'New Jersey': 0.14, 'Massachusetts': 0.14, 'Kansas': 0.13, 'Cuba': 0.12, 'Canada': 0.11, 'Ohio': 0.11, 'Italy': 0.11, 'Illinois': 0.1, 'Germany': 0.09, 'New York': 0.09, 'Maryland': 0.09, 'South Carolina': 0.08, 'Norway': 0.08, 'Denmark': 0.07, 'Sweden': 0.07, 'Other': 0.06, 'Scotland': 0.06, 'Ireland': 0.05, 'Kentucky': 0.05, 'England': 0.03, 'Connecticut': 0.03, 'New Hampshire': 0.02, 'Pennsylvania': 0.01})",Austria,0.76,I.,,,,W 17 St. 136,"(nan, nan)",,
551,303,11303,2587,1910,Trow,826.0,Restaurant,Rip Van Winkle Tea Room,4 W 40 St.  ,Manhattan,New York,New York,4,W,40,St.,,,4 W 40 St.  ,,,Rip,,,,Van,"Counter({'Russia': 0.81, 'Germany': 0.63, 'New York': 0.22, 'Ireland': 0.14})",Russia,0.81,W 40 St. 4,"(nan, nan)",,
552,480,14980,,1925.0,Philips,875.0,,Vanity Fair Tea Room,4 W 40 St.,,New York,New York,4,W,40,St.,,,,,,Vanity,,,,Fair,"Counter({'Connecticut': 0.6, 'Georgia': 0.4, 'Maryland': 0.39, 'Italy': 0.29, 'Ireland': 0.29})",Connecticut,0.6,W 40 St. 4,"(nan, nan)",,
553,322,11322,2606,1910,Trow,826.0,Restaurant,Rogdakis Jacob,501 W 125 St.  ,Manhattan,New York,New York,501,W,125,St.,,,501 W 125 St.  ,,,Rogdakis,,,,Jacob,"Counter({'Russia': 0.6, 'New York': 0.53, 'Maryland': 0.42, 'Ireland': 0.34, 'Scotland': 0.31, 'Germany': 0.27, 'Austria': 0.22, 'Romania': 0.22, 'Canada': 0.21, 'England': 0.16, 'Italy': 0.16, 'France': 0.14, 'Illinois': 0.14, 'Hungary': 0.07, 'Turkey': 0.04, 'Pennsylvania': 0.02, 'Holland': 0.02})",Russia,0.6,W 125 St. 501,"(nan, nan)",,
554,330,11330,2614,1910,Trow,826.0,Restaurant,Romann Frederick,55 E 120 St.  ,Manhattan,New York,New York,55,E,120,St.,,,55 E 120 St.  ,,,Romann,Counter({'Hungary': 1.0}),Hungary,1.0,Frederick,,,,E 120 St. 55,"(nan, nan)",,
555,335,11335,2619,1910,Trow,826.0,Restaurant,Roosefeld George M.,125 W 45 St.  ,Manhattan,New York,New York,125,W,45,St.,,,125 W 45 St.  ,,,Roosefeld,,,,George,"Counter({'Sicily': 0.57, 'Germany': 0.34, 'Italy': 0.32, 'France': 0.24, 'New York': 0.23, 'Scotland': 0.21, 'Canada': 0.2, 'Delaware': 0.2, 'Ireland': 0.17, 'Virginia': 0.17, 'Maine': 0.15, 'England': 0.13, 'Pennsylvania': 0.12, 'Massachusetts': 0.11, 'Greece': 0.1, 'Georgia': 0.1, 'Hungary': 0.09, 'Switzerland': 0.09, 'West Virginia': 0.09, 'Mississippi': 0.09, 'New Jersey': 0.08, 'Wales': 0.07, 'Ohio': 0.07, 'Turkey': 0.06, 'New Hampshire': 0.04, 'South Carolina': 0.04, 'Austria': 0.03})",Sicily,0.57,W 45 St. 125,"(nan, nan)",,
556,54,1554,,1925.0,Philips,870.0,,Gaston's,125 W 45 St.,,New York,New York,125,W,45,St.,,,,,,Gaston's,,,,,,,,W 45 St. 125,"(nan, nan)",,
557,258,2758,,1920.0,Phillip's,1184.0,,Gaston's,125 W 45 St.,,New York,New York,125,W,45,St.,,,,,,Gaston's,,,,,,,,W 45 St. 125,"(nan, nan)",,
558,340,11340,2624,1910,Trow,826.0,Restaurant,Rosen Joseph,76 E 110 St.  ,Manhattan,New York,New York,76,E,110,St.,,,76 E 110 St.  ,,,Rosen,"Counter({'Germany': 0.84, 'Russia': 0.83, 'Austria': 0.73, 'Poland': 0.28, 'Sweden': 0.27, 'Romania': 0.24, 'Rhode Island': 0.21, 'Pennsylvania': 0.18, 'England': 0.14, 'New York': 0.12, 'Hungary': 0.07, 'Africa': 0.02, 'Turkey': 0.01})",Germany,0.84,Joseph,,,,E 110 St. 76,"(nan, nan)",,
559,345,11345,2629,1910,Trow,826.0,Restaurant,Rosenberg Benjamin II,49 E 9 St.  ,Manhattan,New York,New York,49,E,9,St.,,,49 E 9 St.  ,,,Rosenberg,"Counter({'Hungary': 0.91, 'Russia': 0.65, 'Austria': 0.47, 'Romania': 0.43, 'Denmark': 0.33, 'Ireland': 0.26, 'Sweden': 0.26, 'Galicia': 0.21, 'Alabama': 0.21, 'Connecticut': 0.18, 'Colorado': 0.17, 'Kentucky': 0.16, 'Germany': 0.12, 'Missouri': 0.12, 'New York': 0.06, 'Poland': 0.06, 'England': 0.03})",Hungary,0.91,Benjamin,,,,E 9 St. 49,"(nan, nan)",,
560,365,11365,2649,1910,Trow,826.0,Restaurant,Rosner Louis,44 W 4 St.  ,Manhattan,New York,New York,44,W,4,St.,,,44 W 4 St.  ,,,Rosner,"Counter({'Austria': 0.94, 'At Sea': 0.42, 'New York': 0.33, 'Hungary': 0.31, 'Pennsylvania': 0.28, 'Romania': 0.23, 'Georgia': 0.23, 'Russia': 0.14})",Austria,0.94,Louis,,,,W 4 St. 44,"(nan, nan)",,
561,367,11367,2651,1910,Trow,826.0,Restaurant,Rossano Pasquale,333 E 11 St.  ,Manhattan,New York,New York,333,E,11,St.,,,333 E 11 St.  ,,,Rossano,Counter({'Italy': 1.0}),Italy,1.0,Pasquale,,,,E 11 St. 333,"(nan, nan)",,
562,370,11370,2654,1910,Trow,826.0,Restaurant,Rossini & Rocco,56 W 125 St.  ,Manhattan,New York,New York,56,W,125,St.,,,56 W 125 St.  ,,,Rossini,"Counter({'Switzerland': 0.67, 'Connecticut': 0.66, 'Italy': 0.53, 'New York': 0.23, 'France': 0.15})",Switzerland,0.67,&,,,,W 125 St. 56,"(nan, nan)",,
563,375,11375,2659,1910,Trow,826.0,Restaurant,Roth Morris II,343 E Houston  St.  ,Manhattan,New York,New York,343,E,Houston ,St.,,,343 E Houston  St.  ,,,Roth,"Counter({'Austria': 0.75, 'Russia': 0.73, 'Pennsylvania': 0.56, 'Romania': 0.53, 'Hungary': 0.41, 'England': 0.35, 'Sweden': 0.29, 'Ohio': 0.19, 'Germany': 0.18, 'Switzerland': 0.17, 'Norway': 0.07, 'Louisiana': 0.07, 'New York': 0.05, 'New Jersey': 0.03, 'Ireland': 0.01, 'France': 0.01})",Austria,0.75,Morris,,,,E Houston  St. 343,"(nan, nan)",,
564,382,11382,2666,1910,Trow,826.0,Restaurant,Rottenberg David,17 W 21 St.  ,Manhattan,New York,New York,17,W,21,St.,,,17 W 21 St.  ,,,Rottenberg,"Counter({'Romania': 0.87, 'Austria': 0.83, 'Russia': 0.5})",Romania,0.87,David,,,,W 21 St. 17,"(nan, nan)",,
565,81,81,865,1910,Trow,826.0,Restaurant,Fass Harry,17 W 21 St.  ,Manhattan,New York,New York,17,W,21,St.,,,17 W 21 St.  ,,,Fass,"Counter({'Austria': 0.84, 'Russia': 0.81, 'Maine': 0.41, 'New York': 0.31, 'Germany': 0.18})",Austria,0.84,Harry,,,,W 21 St. 17,"(nan, nan)",,
566,384,11384,2668,1910,Trow,826.0,Restaurant,Rotto Cecilia,105 E 4 St.  ,Manhattan,New York,New York,105,E,4,St.,,,105 E 4 St.  ,,,Rotto,Counter({'Italy': 1.0}),Italy,1.0,Cecilia,,,,E 4 St. 105,"(nan, nan)",,
